value,percentage,datetime,pais,año
-208.239,0.0034653891349976,2019-01-01,francia-frontera,2019
-2325.553,0.0368569362039913,2019-01-02,francia-frontera,2019
-11123.719,0.2437667365136054,2019-01-03,francia-frontera,2019
-17758.093,0.3979784869527925,2019-01-04,francia-frontera,2019
-4267.317,0.1023856041034886,2019-01-05,francia-frontera,2019
-4074.433,0.0734651702472653,2019-01-06,francia-frontera,2019
-24461.368,0.504171757053259,2019-01-07,francia-frontera,2019
-2103.311,0.0464606432608419,2019-01-08,francia-frontera,2019
-4806.703,0.1140821588497719,2019-01-09,francia-frontera,2019
-54209.031,0.7864641115183972,2019-01-10,francia-frontera,2019
-36573.953,0.7306291921237217,2019-01-11,francia-frontera,2019
-3873.772,0.0600515881874829,2019-01-12,francia-frontera,2019
-4316.689,0.0747728932354098,2019-01-13,francia-frontera,2019
-4997.194,0.1042746893921159,2019-01-14,francia-frontera,2019
-1579.573,0.0294381626157533,2019-01-15,francia-frontera,2019
-582.492,0.0108402272232159,2019-01-16,francia-frontera,2019
-2544.738,0.0449181329078174,2019-01-17,francia-frontera,2019
-14531.699,0.3189101482989241,2019-01-18,francia-frontera,2019
-10882.802,0.36479535724349,2019-01-19,francia-frontera,2019
-32357.255,0.7978295370997798,2019-01-20,francia-frontera,2019
-34334.159,0.8796573180045374,2019-01-21,francia-frontera,2019
-41787.12,0.9214091232625644,2019-01-22,francia-frontera,2019
-58089.824,0.9802482335566194,2019-01-23,francia-frontera,2019
-57539.844,0.9759582200549882,2019-01-24,francia-frontera,2019
-48577.274,0.9061624688265324,2019-01-25,francia-frontera,2019
-1621.704,0.025012091512658,2019-01-26,francia-frontera,2019
-8662.118,0.1943213706850621,2019-01-27,francia-frontera,2019
-18187.34,0.5912879396843608,2019-01-28,francia-frontera,2019
-29208.312,0.7549132417315552,2019-01-29,francia-frontera,2019
-24964.313,0.8518545741004037,2019-01-30,francia-frontera,2019
-50188.838,0.9658886755870094,2019-01-31,francia-frontera,2019
-53184.201,0.9932286504222428,2019-02-01,francia-frontera,2019
-47360.497,0.8978285270532554,2019-02-02,francia-frontera,2019
-9687.85,0.3178755217850969,2019-02-03,francia-frontera,2019
-4091.797,0.0786279057210019,2019-02-04,francia-frontera,2019
-3426.873,0.0779357455890133,2019-02-05,francia-frontera,2019
-1846.84,0.0251593839288556,2019-02-06,francia-frontera,2019
-1259.818,0.0172759333313732,2019-02-07,francia-frontera,2019
-3477.3,0.0437360791938856,2019-02-08,francia-frontera,2019
-4441.667,0.054366018989337,2019-02-09,francia-frontera,2019
-3783.525,0.0690014466955446,2019-02-10,francia-frontera,2019
-3820.524,0.0499610298568926,2019-02-11,francia-frontera,2019
-4794.514,0.0651643335855586,2019-02-12,francia-frontera,2019
-6422.034,0.0901561477400147,2019-02-13,francia-frontera,2019
-3882.683,0.0700373629239946,2019-02-14,francia-frontera,2019
-1499.411,0.0204920211059435,2019-02-15,francia-frontera,2019
-1822.398,0.0247466181293483,2019-02-16,francia-frontera,2019
-2912.931,0.0432338549674182,2019-02-17,francia-frontera,2019
-1415.448,0.020351117772471,2019-02-18,francia-frontera,2019
-1673.747,0.0218913005875511,2019-02-19,francia-frontera,2019
-2459.378,0.0323246966887459,2019-02-20,francia-frontera,2019
-2491.066,0.0334060509213543,2019-02-21,francia-frontera,2019
-1974.125,0.0265031254389218,2019-02-22,francia-frontera,2019
-1026.979,0.0140021032761719,2019-02-23,francia-frontera,2019
-1276.184,0.0189704776156334,2019-02-24,francia-frontera,2019
-1014.156,0.0133739712923203,2019-02-25,francia-frontera,2019
-1485.78,0.0196715362649215,2019-02-26,francia-frontera,2019
-963.481,0.012640074067703,2019-02-27,francia-frontera,2019
-446.095,0.0060941474504313,2019-02-28,francia-frontera,2019
-25.805,0.0003506962853564,2019-03-01,francia-frontera,2019
-788.686,0.0118337864697192,2019-03-02,francia-frontera,2019
-2192.849,0.0342278211118096,2019-03-03,francia-frontera,2019
-1191.804,0.0181032546453003,2019-03-04,francia-frontera,2019
-945.426,0.0139351637391246,2019-03-05,francia-frontera,2019
-4541.112,0.1017785708386372,2019-03-06,francia-frontera,2019
0.0,0.0,2019-03-07,francia-frontera,2019
-6.924,9.780360008780288e-05,2019-03-08,francia-frontera,2019
-0.645,1.0436588043453164e-05,2019-03-09,francia-frontera,2019
-0.335,6.1707381350382605e-06,2019-03-10,francia-frontera,2019
-11.931,0.0001826590947932,2019-03-11,francia-frontera,2019
-79.466,0.0011283448778323,2019-03-12,francia-frontera,2019
-557.277,0.0081680544626665,2019-03-13,francia-frontera,2019
0.0,0.0,2019-03-14,francia-frontera,2019
-0.787,1.1988088988178632e-05,2019-03-15,francia-frontera,2019
-70.547,0.0010155410881141,2019-03-16,francia-frontera,2019
-2288.914,0.0381406550234596,2019-03-17,francia-frontera,2019
-3406.568,0.0438201264801249,2019-03-18,francia-frontera,2019
-2332.565,0.0318159210070546,2019-03-19,francia-frontera,2019
-1554.368,0.0202345585621191,2019-03-20,francia-frontera,2019
-1663.013,0.0212388557063984,2019-03-21,francia-frontera,2019
-1569.095,0.0197730309414707,2019-03-22,francia-frontera,2019
-1365.534,0.018456208683636,2019-03-23,francia-frontera,2019
-1337.445,0.0184837811452427,2019-03-24,francia-frontera,2019
-2254.712,0.0318170360404933,2019-03-25,francia-frontera,2019
-3945.914,0.0631823241274232,2019-03-26,francia-frontera,2019
-2315.493,0.0303782762145013,2019-03-27,francia-frontera,2019
-774.196,0.0139910568818012,2019-03-28,francia-frontera,2019
-533.618,0.01003003533363,2019-03-29,francia-frontera,2019
-704.474,0.0103508838151736,2019-03-30,francia-frontera,2019
-187.231,0.003509750448197,2019-03-31,francia-frontera,2019
-22.313,0.0004261950930242,2019-04-01,francia-frontera,2019
-16.669,0.000305269334396,2019-04-02,francia-frontera,2019
-3664.179,0.0721314332721164,2019-04-03,francia-frontera,2019
-9797.918,0.201712491209231,2019-04-04,francia-frontera,2019
-3063.335,0.059286973951208,2019-04-05,francia-frontera,2019
-743.695,0.0165666320792922,2019-04-06,francia-frontera,2019
-2.556,6.521428800145125e-05,2019-04-07,francia-frontera,2019
-1922.318,0.044926841193295,2019-04-08,francia-frontera,2019
-24.869,0.0006497937677542,2019-04-09,francia-frontera,2019
-134.585,0.0035962069736087,2019-04-10,francia-frontera,2019
-52.297,0.0013943088088072,2019-04-11,francia-frontera,2019
-930.027,0.0263607439035392,2019-04-12,francia-frontera,2019
-22.522,0.0004134464869412,2019-04-13,francia-frontera,2019
-40.231,0.0007294666938645,2019-04-14,francia-frontera,2019
-1319.987,0.0257608754412325,2019-04-15,francia-frontera,2019
-50.164,0.0009318436713912,2019-04-16,francia-frontera,2019
-829.606,0.0176344893767105,2019-04-17,francia-frontera,2019
-9.32,0.0001736193743573,2019-04-18,francia-frontera,2019
-3039.147,0.0874582654466229,2019-04-19,francia-frontera,2019
-4855.631,0.1199216419468782,2019-04-20,francia-frontera,2019
-2.592,4.5191391820943896e-05,2019-04-21,francia-frontera,2019
-6.387,0.0001215446133813,2019-04-22,francia-frontera,2019
-4.676,8.292607309060811e-05,2019-04-23,francia-frontera,2019
-1371.449,0.0257915178012284,2019-04-24,francia-frontera,2019
-5817.183,0.1684487444578284,2019-04-25,francia-frontera,2019
-2191.377,0.0535498754611437,2019-04-26,francia-frontera,2019
-2558.727,0.0616792874812158,2019-04-27,francia-frontera,2019
-3119.388,0.0705454096605609,2019-04-28,francia-frontera,2019
-1524.402,0.0300251967874893,2019-04-29,francia-frontera,2019
-1881.585,0.0369713059626511,2019-04-30,francia-frontera,2019
-2714.941,0.0490946594356045,2019-05-01,francia-frontera,2019
-1513.08,0.0264730275544801,2019-05-02,francia-frontera,2019
-427.025,0.0080942497645981,2019-05-03,francia-frontera,2019
-1577.726,0.0318014442217464,2019-05-04,francia-frontera,2019
-3645.921,0.0934746774919149,2019-05-05,francia-frontera,2019
-1525.709,0.0301392304919267,2019-05-06,francia-frontera,2019
-13159.743,0.2987959966367084,2019-05-07,francia-frontera,2019
-1688.584,0.0681497125262425,2019-05-08,francia-frontera,2019
-375.919,0.007765191807172,2019-05-09,francia-frontera,2019
-2970.028,0.0880876096276298,2019-05-10,francia-frontera,2019
-126.514,0.0046343679516865,2019-05-11,francia-frontera,2019
-2.56,7.072945692624424e-05,2019-05-12,francia-frontera,2019
-1992.575,0.0756599415452599,2019-05-13,francia-frontera,2019
-0.982,3.365309946416863e-05,2019-05-14,francia-frontera,2019
-12.082,0.0004348018072813,2019-05-15,francia-frontera,2019
-397.198,0.0149308905291065,2019-05-16,francia-frontera,2019
-5582.182,0.3078023250062708,2019-05-17,francia-frontera,2019
-1040.144,0.0375409315452512,2019-05-18,francia-frontera,2019
-316.72,0.0126442847549457,2019-05-19,francia-frontera,2019
-2099.961,0.0704243659953859,2019-05-20,francia-frontera,2019
-14.202,0.0003402172508256,2019-05-21,francia-frontera,2019
-12.519,0.0002751571471722,2019-05-22,francia-frontera,2019
-26.387,0.0005970356198369,2019-05-23,francia-frontera,2019
-61.128,0.0014007355190533,2019-05-24,francia-frontera,2019
-2.667,6.795630941845399e-05,2019-05-25,francia-frontera,2019
-130.63,0.0037701609667959,2019-05-26,francia-frontera,2019
-16.821,0.0004241654423253,2019-05-27,francia-frontera,2019
-2.535,6.44511308643728e-05,2019-05-28,francia-frontera,2019
-2.589,6.559725988413127e-05,2019-05-29,francia-frontera,2019
-2.531,6.257332618515697e-05,2019-05-30,francia-frontera,2019
-3.92,0.0001012624377784,2019-05-31,francia-frontera,2019
-2.889,8.066473549687006e-05,2019-06-01,francia-frontera,2019
-8.939,0.0002746079134142,2019-06-02,francia-frontera,2019
-29.628,0.0011472084767973,2019-06-03,francia-frontera,2019
-27.365,0.0011972071670206,2019-06-04,francia-frontera,2019
-42.555,0.0020954048075396,2019-06-05,francia-frontera,2019
-1280.146,0.0618977563752011,2019-06-06,francia-frontera,2019
-46.848,0.0018169211486162,2019-06-07,francia-frontera,2019
-141.567,0.0050117197498229,2019-06-08,francia-frontera,2019
-130.787,0.0045968719043598,2019-06-09,francia-frontera,2019
-317.817,0.0112147326463236,2019-06-10,francia-frontera,2019
-7917.641,0.3418565899688131,2019-06-11,francia-frontera,2019
-2725.58,0.1069350619359664,2019-06-12,francia-frontera,2019
-134.993,0.0042877135074425,2019-06-13,francia-frontera,2019
-43.5,0.0015485844887583,2019-06-14,francia-frontera,2019
-60.272,0.0022498141827879,2019-06-15,francia-frontera,2019
-11.255,0.0003760567930959,2019-06-16,francia-frontera,2019
-274.978,0.0113249445434872,2019-06-17,francia-frontera,2019
-1762.281,0.0918750517105767,2019-06-18,francia-frontera,2019
-1.042,4.4015543992205616e-05,2019-06-19,francia-frontera,2019
-4.069,0.0001734155681407,2019-06-20,francia-frontera,2019
-7.729,0.0002887093214113,2019-06-21,francia-frontera,2019
-0.997,2.9766144983876124e-05,2019-06-22,francia-frontera,2019
-7.375,0.0002411785392893,2019-06-23,francia-frontera,2019
-1235.839,0.0472131176350023,2019-06-24,francia-frontera,2019
-500.656,0.0153613981420187,2019-06-25,francia-frontera,2019
-1800.553,0.0526763955637745,2019-06-26,francia-frontera,2019
-993.482,0.0270791405560147,2019-06-27,francia-frontera,2019
-656.091,0.0175457865466016,2019-06-28,francia-frontera,2019
-1049.447,0.0289636316813496,2019-06-29,francia-frontera,2019
-636.331,0.0216296367400793,2019-06-30,francia-frontera,2019
-2643.27,0.100148403788792,2019-07-01,francia-frontera,2019
-2536.406,0.1049469779860125,2019-07-02,francia-frontera,2019
-1874.516,0.0927773189132857,2019-07-03,francia-frontera,2019
-2134.355,0.097082218464614,2019-07-04,francia-frontera,2019
-1556.83,0.0716943510609642,2019-07-05,francia-frontera,2019
-81.114,0.002683745355002,2019-07-06,francia-frontera,2019
-300.134,0.0115010945111582,2019-07-07,francia-frontera,2019
-409.609,0.0130989345005626,2019-07-08,francia-frontera,2019
-10.759,0.0003371269911846,2019-07-09,francia-frontera,2019
-7.713,0.0002320252549848,2019-07-10,francia-frontera,2019
-1361.755,0.0439964066367693,2019-07-11,francia-frontera,2019
-627.014,0.0183095489232342,2019-07-12,francia-frontera,2019
-1025.239,0.0320825876783266,2019-07-13,francia-frontera,2019
-231.534,0.008044246517483,2019-07-14,francia-frontera,2019
-116.077,0.0039800639178851,2019-07-15,francia-frontera,2019
-0.009,2.9919543355961485e-07,2019-07-16,francia-frontera,2019
0.0,0.0,2019-07-17,francia-frontera,2019
-0.001,3.3291004930264666e-08,2019-07-18,francia-frontera,2019
-0.169,5.71610172415216e-06,2019-07-19,francia-frontera,2019
-129.83,0.0044936981793063,2019-07-20,francia-frontera,2019
-5.781,0.0002001790496159,2019-07-21,francia-frontera,2019
-10.37,0.000382024906624,2019-07-22,francia-frontera,2019
-9601.329,0.3285681462780024,2019-07-23,francia-frontera,2019
-12681.027,0.462615588897337,2019-07-24,francia-frontera,2019
-12933.084,0.5344221982324472,2019-07-25,francia-frontera,2019
-7277.09,0.248977492500916,2019-07-26,francia-frontera,2019
-303.693,0.0088645527582646,2019-07-27,francia-frontera,2019
-805.145,0.0240975333178937,2019-07-28,francia-frontera,2019
-725.828,0.0212318316589558,2019-07-29,francia-frontera,2019
-51.183,0.0017529666742482,2019-07-30,francia-frontera,2019
-7.08,0.0002514936431251,2019-07-31,francia-frontera,2019
-127.655,0.0048921466665225,2019-08-01,francia-frontera,2019
-1245.761,0.0404746659257233,2019-08-02,francia-frontera,2019
-2.54,8.433476999052794e-05,2019-08-03,francia-frontera,2019
-5.314,0.0001952936795776,2019-08-04,francia-frontera,2019
-4.172,0.0001386369890465,2019-08-05,francia-frontera,2019
-20.971,0.0006864912076192,2019-08-06,francia-frontera,2019
-19.502,0.0006391047630739,2019-08-07,francia-frontera,2019
-870.533,0.0288885788678747,2019-08-08,francia-frontera,2019
-647.368,0.0219624727804881,2019-08-09,francia-frontera,2019
-3.836,0.0001060932864771,2019-08-10,francia-frontera,2019
-4.673,0.0001375647703246,2019-08-11,francia-frontera,2019
-1.492,4.075831667715037e-05,2019-08-12,francia-frontera,2019
-0.978,2.6448534586218623e-05,2019-08-13,francia-frontera,2019
-3.529,9.52439145642924e-05,2019-08-14,francia-frontera,2019
-2.553,7.385648507527649e-05,2019-08-15,francia-frontera,2019
-2.552,6.802273579980077e-05,2019-08-16,francia-frontera,2019
-2.607,6.856324471466013e-05,2019-08-17,francia-frontera,2019
-6.177,0.0001764171988861,2019-08-18,francia-frontera,2019
-2.58,6.847156109347172e-05,2019-08-19,francia-frontera,2019
-2.603,7.211885586413572e-05,2019-08-20,francia-frontera,2019
-2.537,6.967719574142427e-05,2019-08-21,francia-frontera,2019
-2.54,6.955314786046301e-05,2019-08-22,francia-frontera,2019
-6.799,0.0001995831445209,2019-08-23,francia-frontera,2019
-3.835,0.0001003511925398,2019-08-24,francia-frontera,2019
-5.199,0.0001685158135835,2019-08-25,francia-frontera,2019
-12236.456,0.3499203986496024,2019-08-26,francia-frontera,2019
-17128.119,0.5196549282243753,2019-08-27,francia-frontera,2019
-5324.422,0.1689489842112806,2019-08-28,francia-frontera,2019
-4788.457,0.1531244854566567,2019-08-29,francia-frontera,2019
-1104.573,0.0342125284286702,2019-08-30,francia-frontera,2019
-3.918,6.808394691572162e-05,2019-08-31,francia-frontera,2019
-56.832,0.0009962243846076,2019-09-01,francia-frontera,2019
-5068.66,0.1203044331181751,2019-09-02,francia-frontera,2019
-780.43,0.0146718573667536,2019-09-03,francia-frontera,2019
-681.524,0.0125792464619323,2019-09-04,francia-frontera,2019
-260.11,0.0045827061204699,2019-09-05,francia-frontera,2019
-642.92,0.0129227672699502,2019-09-06,francia-frontera,2019
-5091.336,0.1697234144283917,2019-09-07,francia-frontera,2019
-317.443,0.0062619848540856,2019-09-08,francia-frontera,2019
-11693.083,0.3228231533317374,2019-09-09,francia-frontera,2019
-15458.512,0.5653525830158099,2019-09-10,francia-frontera,2019
-7974.266,0.2309136299477401,2019-09-11,francia-frontera,2019
-10777.629,0.2542275153226415,2019-09-12,francia-frontera,2019
-11814.208,0.3203688293071087,2019-09-13,francia-frontera,2019
-3426.221,0.0737881921870193,2019-09-14,francia-frontera,2019
-18.969,0.0003653735299561,2019-09-15,francia-frontera,2019
-21177.696,0.5226992400488637,2019-09-16,francia-frontera,2019
-1957.288,0.060780271558714,2019-09-17,francia-frontera,2019
-50.222,0.0016051575730856,2019-09-18,francia-frontera,2019
-6105.792,0.2148170026448441,2019-09-19,francia-frontera,2019
-5480.049,0.184901054189763,2019-09-20,francia-frontera,2019
-134.609,0.0042526622697626,2019-09-21,francia-frontera,2019
-130.546,0.0041402408346118,2019-09-22,francia-frontera,2019
-12978.291,0.5304281036725417,2019-09-23,francia-frontera,2019
-28352.753,0.7453569689761813,2019-09-24,francia-frontera,2019
-12107.972,0.4339909618699993,2019-09-25,francia-frontera,2019
-2936.267,0.1003347033561229,2019-09-26,francia-frontera,2019
-20.618,0.0006500306366898,2019-09-27,francia-frontera,2019
-17.644,0.0004994914071143,2019-09-28,francia-frontera,2019
-3.285,0.0001015928553595,2019-09-29,francia-frontera,2019
-2282.42,0.067072942625895,2019-09-30,francia-frontera,2019
-6772.725,0.1723461871877228,2019-10-01,francia-frontera,2019
-52.978,0.001351745458099,2019-10-02,francia-frontera,2019
-3012.916,0.0728785850526958,2019-10-03,francia-frontera,2019
-2.655,5.698097781804577e-05,2019-10-04,francia-frontera,2019
-128.213,0.0031418198663151,2019-10-05,francia-frontera,2019
-3.83,9.592891221773168e-05,2019-10-06,francia-frontera,2019
-11907.722,0.3764887231122268,2019-10-07,francia-frontera,2019
-11.89,0.0002643348112294,2019-10-08,francia-frontera,2019
-16.393,0.000366205257276,2019-10-09,francia-frontera,2019
-24.556,0.0005562322589974,2019-10-10,francia-frontera,2019
-18.834,0.0004045169382823,2019-10-11,francia-frontera,2019
-2.544,5.976028795438373e-05,2019-10-12,francia-frontera,2019
-2.538,6.108395573343442e-05,2019-10-13,francia-frontera,2019
-25248.112,0.6647180327740236,2019-10-14,francia-frontera,2019
-32851.501,0.7272035640865069,2019-10-15,francia-frontera,2019
-3858.254,0.1160282749929667,2019-10-16,francia-frontera,2019
-16906.529,0.4925345736449284,2019-10-17,francia-frontera,2019
-16.969,0.0003617254523641,2019-10-18,francia-frontera,2019
-293.214,0.0070306679542181,2019-10-19,francia-frontera,2019
-406.465,0.0111093139105943,2019-10-20,francia-frontera,2019
-6665.669,0.1713725367091851,2019-10-21,francia-frontera,2019
-19272.839,0.4861050307889689,2019-10-22,francia-frontera,2019
-3281.737,0.1102850384272671,2019-10-23,francia-frontera,2019
-410.981,0.0100636320303535,2019-10-24,francia-frontera,2019
-2.544,4.973340529298322e-05,2019-10-25,francia-frontera,2019
-2.538,4.809323402099457e-05,2019-10-26,francia-frontera,2019
-7.625,0.0001634990170546,2019-10-27,francia-frontera,2019
-4600.836,0.0923279705145203,2019-10-28,francia-frontera,2019
-7497.987,0.1564006177271918,2019-10-29,francia-frontera,2019
-7253.314,0.1818851670453791,2019-10-30,francia-frontera,2019
-2462.577,0.0574469520521789,2019-10-31,francia-frontera,2019
-11821.676,0.3573091567862174,2019-11-01,francia-frontera,2019
-5791.975,0.2225280160024152,2019-11-02,francia-frontera,2019
-42151.009,0.9747788767629404,2019-11-03,francia-frontera,2019
-45677.406,0.9645294221724672,2019-11-04,francia-frontera,2019
-46105.82,0.9828453528815712,2019-11-05,francia-frontera,2019
-39708.44,0.9999917398595696,2019-11-06,francia-frontera,2019
-35688.522,0.9703556972651964,2019-11-07,francia-frontera,2019
-42286.346,0.9632549029389558,2019-11-08,francia-frontera,2019
-29665.139,0.9348029591755672,2019-11-09,francia-frontera,2019
-40147.161,0.8234920645339346,2019-11-10,francia-frontera,2019
-2640.811,0.0563979681012387,2019-11-11,francia-frontera,2019
-32872.818,0.6889390416243836,2019-11-12,francia-frontera,2019
-38248.819,0.9596453292243357,2019-11-13,francia-frontera,2019
-46413.688,0.9482955216323428,2019-11-14,francia-frontera,2019
-41828.974,0.7916415065608308,2019-11-15,francia-frontera,2019
-15558.689,0.4326521565078091,2019-11-16,francia-frontera,2019
-16378.076,0.5227096801949483,2019-11-17,francia-frontera,2019
-29204.668,0.7274999010434443,2019-11-18,francia-frontera,2019
-20479.344,0.5793684037091403,2019-11-19,francia-frontera,2019
-18048.521,0.4269431633654356,2019-11-20,francia-frontera,2019
-18092.235,0.4812324700342785,2019-11-21,francia-frontera,2019
-27470.557,0.5957786630199766,2019-11-22,francia-frontera,2019
-43344.208,0.978362545326698,2019-11-23,francia-frontera,2019
-26633.855,0.9049409009283764,2019-11-24,francia-frontera,2019
-47236.781,0.9450366708818762,2019-11-25,francia-frontera,2019
-34421.415,0.8902340963384562,2019-11-26,francia-frontera,2019
-33857.401,0.761565996153729,2019-11-27,francia-frontera,2019
-7151.451,0.1987201738468176,2019-11-28,francia-frontera,2019
-10797.781,0.3139912396470281,2019-11-29,francia-frontera,2019
-23827.447,0.671243263325367,2019-11-30,francia-frontera,2019
-11526.518,0.4261913780248947,2019-12-01,francia-frontera,2019
-35756.997,0.8640942109984506,2019-12-02,francia-frontera,2019
-30534.694,0.8152338742133455,2019-12-03,francia-frontera,2019
-21820.586,0.6204727004888381,2019-12-04,francia-frontera,2019
-39505.625,0.8577623463334003,2019-12-05,francia-frontera,2019
-19368.453,0.5100799398874,2019-12-06,francia-frontera,2019
-4243.522,0.090706701470841,2019-12-07,francia-frontera,2019
-609.271,0.0093727625079531,2019-12-08,francia-frontera,2019
-15932.213,0.3967553308677821,2019-12-09,francia-frontera,2019
-20850.974,0.6075576170821021,2019-12-10,francia-frontera,2019
-33673.376,0.7170052244361202,2019-12-11,francia-frontera,2019
-45000.194,0.984721175869306,2019-12-12,francia-frontera,2019
-58142.128,0.8965530662118294,2019-12-13,francia-frontera,2019
-33930.645,0.8053174769106957,2019-12-14,francia-frontera,2019
-2778.899,0.0626086538442907,2019-12-15,francia-frontera,2019
-31810.26,0.7926688128437512,2019-12-16,francia-frontera,2019
-9063.253,0.2106643582173147,2019-12-17,francia-frontera,2019
-38332.245,0.868619037799597,2019-12-18,francia-frontera,2019
-40976.939,0.9797911234383472,2019-12-19,francia-frontera,2019
-48763.448,0.9977207294377822,2019-12-20,francia-frontera,2019
-50944.617,0.9992875180410562,2019-12-21,francia-frontera,2019
-70673.923,1.0,2019-12-22,francia-frontera,2019
-49388.779,0.9821435368167366,2019-12-23,francia-frontera,2019
-9212.713,0.2786238270019063,2019-12-24,francia-frontera,2019
-52970.568,0.9884982178391204,2019-12-25,francia-frontera,2019
-39763.56,0.8202682854045378,2019-12-26,francia-frontera,2019
-14385.116,0.6640002551660626,2019-12-27,francia-frontera,2019
-32404.749,0.7856244855095587,2019-12-28,francia-frontera,2019
-11030.453,0.377695209470303,2019-12-29,francia-frontera,2019
-179.74,0.0026578697202288,2019-12-30,francia-frontera,2019
-11693.145,0.3406506524487592,2019-12-31,francia-frontera,2019
-14842.623,0.5318237963494885,2020-01-01,francia-frontera,2020
-16391.633,0.4317171793045447,2020-01-02,francia-frontera,2020
-1145.251,0.0143962237817213,2020-01-03,francia-frontera,2020
-2592.757,0.0361197872820186,2020-01-04,francia-frontera,2020
-1980.281,0.0316958862336769,2020-01-05,francia-frontera,2020
-8598.793,0.1644713135633379,2020-01-06,francia-frontera,2020
-3263.493,0.0636414893946256,2020-01-07,francia-frontera,2020
-1417.953,0.0197704083144321,2020-01-08,francia-frontera,2020
-3003.466,0.0503298641725114,2020-01-09,francia-frontera,2020
-7484.775,0.1721426858985304,2020-01-10,francia-frontera,2020
-207.872,0.0027831492384919,2020-01-11,francia-frontera,2020
-367.225,0.0052152858198888,2020-01-12,francia-frontera,2020
-1409.555,0.0195340690319951,2020-01-13,francia-frontera,2020
-1744.953,0.0220651832933965,2020-01-14,francia-frontera,2020
-2067.296,0.0272894140695504,2020-01-15,francia-frontera,2020
-10506.752,0.2558492345953246,2020-01-16,francia-frontera,2020
-489.991,0.009254093519583,2020-01-17,francia-frontera,2020
-13344.932,0.2492484360257998,2020-01-18,francia-frontera,2020
-67392.895,0.9954251698638028,2020-01-19,francia-frontera,2020
-54599.242,0.987983117558866,2020-01-20,francia-frontera,2020
-34249.78,0.8119538582505319,2020-01-21,francia-frontera,2020
-27763.9,0.6511968318001359,2020-01-22,francia-frontera,2020
-17585.091,0.4371795938897301,2020-01-23,francia-frontera,2020
-11040.866,0.3223424916965364,2020-01-24,francia-frontera,2020
-1208.949,0.0296364941681302,2020-01-25,francia-frontera,2020
-2009.68,0.0501026919701117,2020-01-26,francia-frontera,2020
-16819.837,0.3725751590171505,2020-01-27,francia-frontera,2020
-1213.332,0.0297956435708919,2020-01-28,francia-frontera,2020
-11698.822,0.3312115540034797,2020-01-29,francia-frontera,2020
-3376.881,0.0826725437646828,2020-01-30,francia-frontera,2020
-133.928,0.0026502613573102,2020-01-31,francia-frontera,2020
-2.589,4.938985124593292e-05,2020-02-01,francia-frontera,2020
-2.542,5.079203606450356e-05,2020-02-02,francia-frontera,2020
-2.537,5.527396167634227e-05,2020-02-03,francia-frontera,2020
-12.055,0.0002714393945858,2020-02-04,francia-frontera,2020
-17122.953,0.3923183431404405,2020-02-05,francia-frontera,2020
-17007.495,0.4013692885747033,2020-02-06,francia-frontera,2020
-5733.354,0.1167354049082893,2020-02-07,francia-frontera,2020
-7.201,0.0001337823336722,2020-02-08,francia-frontera,2020
-3.751,7.11076149393175e-05,2020-02-09,francia-frontera,2020
-2.114,4.192588392218112e-05,2020-02-10,francia-frontera,2020
-2.11,4.075540510351158e-05,2020-02-11,francia-frontera,2020
-2.175,4.5844542148238985e-05,2020-02-12,francia-frontera,2020
-6.84,0.0001447485358177,2020-02-13,francia-frontera,2020
-2621.753,0.0563840706230779,2020-02-14,francia-frontera,2020
-2.143,4.138082742654044e-05,2020-02-15,francia-frontera,2020
-5.477,0.0001105578374636,2020-02-16,francia-frontera,2020
-237.088,0.0047096975096814,2020-02-17,francia-frontera,2020
-709.899,0.0133427344705078,2020-02-18,francia-frontera,2020
-2804.392,0.0549234851820052,2020-02-19,francia-frontera,2020
-2.058,4.280191216814687e-05,2020-02-20,francia-frontera,2020
-197.718,0.0041125798292018,2020-02-21,francia-frontera,2020
-413.473,0.0082261917123077,2020-02-22,francia-frontera,2020
-143.119,0.0028903139595182,2020-02-23,francia-frontera,2020
-2.849,5.882757044426048e-05,2020-02-24,francia-frontera,2020
-1702.892,0.0346090029070764,2020-02-25,francia-frontera,2020
-22713.432,0.5313739304995864,2020-02-26,francia-frontera,2020
-34685.352,0.6869880087395633,2020-02-27,francia-frontera,2020
-748.497,0.0179556215858094,2020-02-28,francia-frontera,2020
-4831.542,0.1292270920324267,2020-02-29,francia-frontera,2020
-19133.354,0.5225565144942773,2020-03-01,francia-frontera,2020
-39928.973,0.7855525169234556,2020-03-02,francia-frontera,2020
-46363.289,0.8103376543731411,2020-03-03,francia-frontera,2020
-40660.437,0.78970702727987,2020-03-04,francia-frontera,2020
-43974.158,0.7896816097221249,2020-03-05,francia-frontera,2020
-46360.616,0.810849526219886,2020-03-06,francia-frontera,2020
-23771.626,0.5419342839856469,2020-03-07,francia-frontera,2020
-4062.224,0.0905869777138664,2020-03-08,francia-frontera,2020
-30112.494,0.5859018702458395,2020-03-09,francia-frontera,2020
-184.09,0.0036577465126231,2020-03-10,francia-frontera,2020
-6.549,0.0001261679445032,2020-03-11,francia-frontera,2020
-114.352,0.0022558585308093,2020-03-12,francia-frontera,2020
-395.89,0.0083543213085185,2020-03-13,francia-frontera,2020
-30.243,0.0006148593968856,2020-03-14,francia-frontera,2020
-1657.195,0.0332974732743369,2020-03-15,francia-frontera,2020
-31146.219,0.6735024762816179,2020-03-16,francia-frontera,2020
