fecha,valor,indicador,region,año
2019-08-01,789.3342739999999,Demanda,peninsular,2019
2019-08-02,784.3893889999999,Demanda,peninsular,2019
2019-08-03,706.0687839999999,Demanda,peninsular,2019
2019-08-04,659.3744620000001,Demanda,peninsular,2019
2019-08-05,772.3475,Demanda,peninsular,2019
2019-08-06,793.04482,Demanda,peninsular,2019
2019-08-07,787.712421,Demanda,peninsular,2019
2019-08-08,795.6389869999999,Demanda,peninsular,2019
2019-08-09,795.454697,Demanda,peninsular,2019
2019-08-10,716.321021,Demanda,peninsular,2019
2019-08-11,651.8926260000001,Demanda,peninsular,2019
2019-08-12,712.385398,Demanda,peninsular,2019
2019-08-13,713.398323,Demanda,peninsular,2019
2019-08-14,722.738208,Demanda,peninsular,2019
2019-08-15,661.417317,Demanda,peninsular,2019
2019-08-16,715.896427,Demanda,peninsular,2019
2019-08-17,692.63836,Demanda,peninsular,2019
2019-08-18,652.155441,Demanda,peninsular,2019
2019-08-19,750.065106,Demanda,peninsular,2019
2019-08-20,750.474293,Demanda,peninsular,2019
2019-08-21,743.508569,Demanda,peninsular,2019
2019-08-22,746.785396,Demanda,peninsular,2019
2019-08-23,746.320647,Demanda,peninsular,2019
2019-08-24,685.6859669999999,Demanda,peninsular,2019
2019-08-25,640.3826,Demanda,peninsular,2019
2019-08-26,753.0021800000001,Demanda,peninsular,2019
2019-08-27,748.334103,Demanda,peninsular,2019
2019-08-28,759.403981,Demanda,peninsular,2019
2019-08-29,778.170266,Demanda,peninsular,2019
2019-08-30,782.463034,Demanda,peninsular,2019
2019-08-31,704.124582,Demanda,peninsular,2019
2019-09-01,658.2754649999999,Demanda,peninsular,2019
2019-09-02,772.035659,Demanda,peninsular,2019
2019-09-03,796.4925039999999,Demanda,peninsular,2019
2019-09-04,802.739777,Demanda,peninsular,2019
2019-09-05,785.233792,Demanda,peninsular,2019
2019-09-06,759.835407,Demanda,peninsular,2019
2019-09-07,677.23725,Demanda,peninsular,2019
2019-09-08,625.559392,Demanda,peninsular,2019
2019-09-09,725.543137,Demanda,peninsular,2019
2019-09-10,731.011426,Demanda,peninsular,2019
2019-09-11,699.252213,Demanda,peninsular,2019
2019-09-12,720.175206,Demanda,peninsular,2019
2019-09-13,710.999404,Demanda,peninsular,2019
2019-09-14,639.59483,Demanda,peninsular,2019
2019-09-15,600.8046509999999,Demanda,peninsular,2019
2019-09-16,722.110774,Demanda,peninsular,2019
2019-09-17,745.327536,Demanda,peninsular,2019
2019-09-18,749.4393100000001,Demanda,peninsular,2019
2019-09-19,750.409372,Demanda,peninsular,2019
2019-09-20,742.546066,Demanda,peninsular,2019
2019-09-21,662.31373,Demanda,peninsular,2019
2019-09-22,606.999498,Demanda,peninsular,2019
2019-09-23,708.014904,Demanda,peninsular,2019
2019-09-24,727.7302530000001,Demanda,peninsular,2019
2019-09-25,738.028712,Demanda,peninsular,2019
2019-09-26,739.145522,Demanda,peninsular,2019
2019-09-27,734.426657,Demanda,peninsular,2019
2019-09-28,653.6734939999999,Demanda,peninsular,2019
2019-09-29,597.6436339999999,Demanda,peninsular,2019
2019-09-30,715.11243,Demanda,peninsular,2019
2019-10-01,741.441646,Demanda,peninsular,2019
2019-10-02,733.752221,Demanda,peninsular,2019
2019-10-03,722.404634,Demanda,peninsular,2019
2019-10-04,719.06066,Demanda,peninsular,2019
2019-10-05,639.96626,Demanda,peninsular,2019
2019-10-06,595.82223,Demanda,peninsular,2019
2019-10-07,706.81127,Demanda,peninsular,2019
2019-10-08,729.654451,Demanda,peninsular,2019
2019-10-09,718.306304,Demanda,peninsular,2019
2019-10-10,725.766274,Demanda,peninsular,2019
2019-10-11,717.3422240000001,Demanda,peninsular,2019
2019-10-12,624.559893,Demanda,peninsular,2019
2019-10-13,591.908756,Demanda,peninsular,2019
2019-10-14,708.9723909999999,Demanda,peninsular,2019
2019-10-15,707.9474690000001,Demanda,peninsular,2019
2019-10-16,711.483129,Demanda,peninsular,2019
2019-10-17,712.870909,Demanda,peninsular,2019
2019-10-18,702.013343,Demanda,peninsular,2019
2019-10-19,638.521461,Demanda,peninsular,2019
2019-10-20,590.245061,Demanda,peninsular,2019
2019-10-21,698.011851,Demanda,peninsular,2019
2019-10-22,728.673757,Demanda,peninsular,2019
2019-10-23,731.4623290000001,Demanda,peninsular,2019
2019-10-24,729.548927,Demanda,peninsular,2019
2019-10-25,721.0047149999999,Demanda,peninsular,2019
2019-10-26,639.527818,Demanda,peninsular,2019
2019-10-27,617.8978510000001,Demanda,peninsular,2019
2019-10-28,705.517424,Demanda,peninsular,2019
2019-10-29,720.759167,Demanda,peninsular,2019
2019-10-30,716.813201,Demanda,peninsular,2019
2019-10-31,706.779544,Demanda,peninsular,2019
2019-11-01,610.338583,Demanda,peninsular,2019
2019-11-02,613.091302,Demanda,peninsular,2019
2019-11-03,585.745923,Demanda,peninsular,2019
2019-11-04,701.349067,Demanda,peninsular,2019
2019-11-05,723.9212249999999,Demanda,peninsular,2019
2019-11-06,726.803046,Demanda,peninsular,2019
2019-11-07,738.90463,Demanda,peninsular,2019
2019-11-08,747.0951,Demanda,peninsular,2019
2019-11-09,674.799054,Demanda,peninsular,2019
2019-11-10,628.624931,Demanda,peninsular,2019
2019-11-11,757.559515,Demanda,peninsular,2019
2019-11-12,773.524257,Demanda,peninsular,2019
2019-11-13,776.833483,Demanda,peninsular,2019
2019-11-14,794.537245,Demanda,peninsular,2019
2019-11-15,794.400091,Demanda,peninsular,2019
2019-11-16,712.515929,Demanda,peninsular,2019
2019-11-17,673.2166110000001,Demanda,peninsular,2019
2019-11-18,784.186573,Demanda,peninsular,2019
2019-11-19,810.1541060000001,Demanda,peninsular,2019
2019-11-20,821.5763029999999,Demanda,peninsular,2019
2019-11-21,815.715186,Demanda,peninsular,2019
2019-11-22,812.859646,Demanda,peninsular,2019
2019-11-23,706.596572,Demanda,peninsular,2019
2019-11-24,657.967591,Demanda,peninsular,2019
2019-11-25,774.027534,Demanda,peninsular,2019
2019-11-26,785.754366,Demanda,peninsular,2019
2019-11-27,774.548693,Demanda,peninsular,2019
2019-11-28,776.056195,Demanda,peninsular,2019
2019-11-29,758.247169,Demanda,peninsular,2019
2019-11-30,686.811005,Demanda,peninsular,2019
2019-12-01,649.0308190000001,Demanda,peninsular,2019
2019-12-02,776.1569529999999,Demanda,peninsular,2019
2019-12-03,794.0714429999999,Demanda,peninsular,2019
2019-12-04,802.721404,Demanda,peninsular,2019
2019-12-05,797.187595,Demanda,peninsular,2019
2019-12-06,687.010235,Demanda,peninsular,2019
2019-12-07,677.7451060000001,Demanda,peninsular,2019
2019-12-08,653.010122,Demanda,peninsular,2019
2019-12-09,731.497032,Demanda,peninsular,2019
2019-12-10,794.421564,Demanda,peninsular,2019
2019-12-11,810.110768,Demanda,peninsular,2019
2019-12-12,825.12176,Demanda,peninsular,2019
2019-12-13,793.677004,Demanda,peninsular,2019
2019-12-14,703.955843,Demanda,peninsular,2019
2019-12-15,660.219604,Demanda,peninsular,2019
2019-12-16,780.2950699999999,Demanda,peninsular,2019
2019-12-17,786.9450870000001,Demanda,peninsular,2019
2019-12-18,792.257443,Demanda,peninsular,2019
2019-12-19,793.7284790000001,Demanda,peninsular,2019
2019-12-20,757.48361,Demanda,peninsular,2019
2019-12-21,666.815843,Demanda,peninsular,2019
2019-12-22,621.188286,Demanda,peninsular,2019
2019-12-23,675.581844,Demanda,peninsular,2019
2019-12-24,622.14762,Demanda,peninsular,2019
2019-12-25,541.452518,Demanda,peninsular,2019
2019-12-26,632.220615,Demanda,peninsular,2019
2019-12-27,674.1504719999999,Demanda,peninsular,2019
2019-12-28,646.963129,Demanda,peninsular,2019
2019-12-29,617.2651920000001,Demanda,peninsular,2019
2019-12-30,689.973969,Demanda,peninsular,2019
2019-12-31,656.5143029999999,Demanda,peninsular,2019
2020-01-01,574.77672,Demanda,peninsular,2020
2020-01-02,723.522375,Demanda,peninsular,2020
2020-01-03,754.6453419999999,Demanda,peninsular,2020
2020-01-04,702.390878,Demanda,peninsular,2020
2020-01-05,651.967486,Demanda,peninsular,2020
2020-01-06,630.259532,Demanda,peninsular,2020
2020-01-07,789.0316210000001,Demanda,peninsular,2020
2020-01-08,820.1436779999999,Demanda,peninsular,2020
2020-01-09,820.7696139999999,Demanda,peninsular,2020
2020-01-10,814.7598270000001,Demanda,peninsular,2020
2020-01-11,732.5317249999999,Demanda,peninsular,2020
2020-01-12,693.449101,Demanda,peninsular,2020
2020-01-13,829.1579059999999,Demanda,peninsular,2020
2020-01-14,844.4160790000001,Demanda,peninsular,2020
2020-01-15,832.9102929999999,Demanda,peninsular,2020
2020-01-16,822.827255,Demanda,peninsular,2020
2020-01-17,807.653787,Demanda,peninsular,2020
2020-01-18,729.6730239999999,Demanda,peninsular,2020
2020-01-19,689.8208860000001,Demanda,peninsular,2020
2020-01-20,846.106888,Demanda,peninsular,2020
2020-01-21,862.132604,Demanda,peninsular,2020
2020-01-22,841.706187,Demanda,peninsular,2020
2020-01-23,829.427103,Demanda,peninsular,2020
2020-01-24,821.136183,Demanda,peninsular,2020
2020-01-25,734.265345,Demanda,peninsular,2020
2020-01-26,676.3692619999999,Demanda,peninsular,2020
2020-01-27,807.615701,Demanda,peninsular,2020
2020-01-28,807.001677,Demanda,peninsular,2020
2020-01-29,792.162501,Demanda,peninsular,2020
2020-01-30,778.203546,Demanda,peninsular,2020
2020-01-31,765.448598,Demanda,peninsular,2020
2020-02-01,681.471943,Demanda,peninsular,2020
2020-02-02,625.016468,Demanda,peninsular,2020
2020-02-03,729.3290820000001,Demanda,peninsular,2020
2020-02-04,747.892827,Demanda,peninsular,2020
2020-02-05,758.9877879999999,Demanda,peninsular,2020
2020-02-06,769.754643,Demanda,peninsular,2020
2020-02-07,772.488589,Demanda,peninsular,2020
2020-02-08,698.19959,Demanda,peninsular,2020
2020-02-09,646.787156,Demanda,peninsular,2020
2020-02-10,749.504414,Demanda,peninsular,2020
2020-02-11,761.008347,Demanda,peninsular,2020
2020-02-12,766.558356,Demanda,peninsular,2020
2020-02-13,759.532177,Demanda,peninsular,2020
2020-02-14,753.9541409999999,Demanda,peninsular,2020
2020-02-15,675.832097,Demanda,peninsular,2020
2020-02-16,625.453407,Demanda,peninsular,2020
2020-02-17,739.797699,Demanda,peninsular,2020
2020-02-18,766.371869,Demanda,peninsular,2020
2020-02-19,764.941248,Demanda,peninsular,2020
2020-02-20,763.651659,Demanda,peninsular,2020
2020-02-21,753.7447340000001,Demanda,peninsular,2020
2020-02-22,672.07247,Demanda,peninsular,2020
2020-02-23,620.87208,Demanda,peninsular,2020
2020-02-24,730.827761,Demanda,peninsular,2020
2020-02-25,743.8207530000001,Demanda,peninsular,2020
2020-02-26,753.405313,Demanda,peninsular,2020
2020-02-27,751.137432,Demanda,peninsular,2020
2020-02-28,728.292593,Demanda,peninsular,2020
2020-02-29,670.263321,Demanda,peninsular,2020
2020-03-01,626.873694,Demanda,peninsular,2020
2020-03-02,741.296331,Demanda,peninsular,2020
2020-03-03,769.321188,Demanda,peninsular,2020
2020-03-04,759.058244,Demanda,peninsular,2020
2020-03-05,754.3651639999999,Demanda,peninsular,2020
2020-03-06,757.995483,Demanda,peninsular,2020
2020-03-07,683.5324390000001,Demanda,peninsular,2020
2020-03-08,630.442877,Demanda,peninsular,2020
2020-03-09,740.417533,Demanda,peninsular,2020
2020-03-10,747.566521,Demanda,peninsular,2020
2020-03-11,742.561392,Demanda,peninsular,2020
2020-03-12,738.0889070000001,Demanda,peninsular,2020
2020-03-13,729.774542,Demanda,peninsular,2020
2020-03-14,646.497547,Demanda,peninsular,2020
2020-03-15,600.435811,Demanda,peninsular,2020
2020-03-16,704.1242639999999,Demanda,peninsular,2020
2020-03-17,706.050583,Demanda,peninsular,2020
2020-03-18,684.7990699999999,Demanda,peninsular,2020
2020-03-19,641.992028,Demanda,peninsular,2020
2020-03-20,647.058248,Demanda,peninsular,2020
2020-03-21,612.492101,Demanda,peninsular,2020
2020-03-22,583.510909,Demanda,peninsular,2020
2020-03-23,653.558582,Demanda,peninsular,2020
2020-03-24,663.819764,Demanda,peninsular,2020
2020-03-25,664.643791,Demanda,peninsular,2020
2020-03-26,661.3383240000001,Demanda,peninsular,2020
2020-03-27,667.335755,Demanda,peninsular,2020
2020-03-28,605.617221,Demanda,peninsular,2020
2020-03-29,540.51504,Demanda,peninsular,2020
2020-03-30,610.9960749999999,Demanda,peninsular,2020
2020-03-31,610.653934,Demanda,peninsular,2020
2020-04-01,599.875958,Demanda,peninsular,2020
2020-04-02,599.323162,Demanda,peninsular,2020
2020-04-03,584.6836940000001,Demanda,peninsular,2020
2020-04-04,542.996041,Demanda,peninsular,2020
2020-04-05,519.594376,Demanda,peninsular,2020
2020-04-06,568.14384,Demanda,peninsular,2020
2020-04-07,567.082621,Demanda,peninsular,2020
2020-04-08,555.027089,Demanda,peninsular,2020
2020-04-09,529.824736,Demanda,peninsular,2020
2020-04-10,510.43549,Demanda,peninsular,2020
2020-04-11,518.229908,Demanda,peninsular,2020
2020-04-12,501.61548,Demanda,peninsular,2020
2020-04-13,537.818991,Demanda,peninsular,2020
2020-04-14,584.017243,Demanda,peninsular,2020
2020-04-15,604.3471850000001,Demanda,peninsular,2020
2020-04-16,604.521525,Demanda,peninsular,2020
2020-04-17,598.6975679999999,Demanda,peninsular,2020
2020-04-18,552.914776,Demanda,peninsular,2020
2020-04-19,520.1232679999999,Demanda,peninsular,2020
2020-04-20,585.331059,Demanda,peninsular,2020
2020-04-21,608.8807049999999,Demanda,peninsular,2020
2020-04-22,608.023375,Demanda,peninsular,2020
2020-04-23,599.598011,Demanda,peninsular,2020
2020-04-24,594.6619840000001,Demanda,peninsular,2020
2020-04-25,556.038735,Demanda,peninsular,2020
2020-04-26,522.374953,Demanda,peninsular,2020
2020-04-27,590.579965,Demanda,peninsular,2020
2020-04-28,601.2031049999999,Demanda,peninsular,2020
2020-04-29,600.23468,Demanda,peninsular,2020
2020-04-30,594.712471,Demanda,peninsular,2020
2020-05-01,525.344189,Demanda,peninsular,2020
2020-05-02,529.331136,Demanda,peninsular,2020
2020-05-03,509.365967,Demanda,peninsular,2020
2020-05-04,585.884404,Demanda,peninsular,2020
2020-05-05,607.115027,Demanda,peninsular,2020
2020-05-06,610.19936,Demanda,peninsular,2020
2020-05-07,604.624142,Demanda,peninsular,2020
2020-05-08,597.1797879999999,Demanda,peninsular,2020
2020-05-09,547.084706,Demanda,peninsular,2020
2020-05-10,513.399456,Demanda,peninsular,2020
2020-05-11,591.350652,Demanda,peninsular,2020
2020-05-12,617.479021,Demanda,peninsular,2020
2020-05-13,617.401116,Demanda,peninsular,2020
2020-05-14,620.5579009999999,Demanda,peninsular,2020
2020-05-15,608.95225,Demanda,peninsular,2020
2020-05-16,555.670934,Demanda,peninsular,2020
2020-05-17,519.597946,Demanda,peninsular,2020
2020-05-18,596.670207,Demanda,peninsular,2020
2020-05-19,615.0526040000001,Demanda,peninsular,2020
2020-05-20,622.450073,Demanda,peninsular,2020
2020-05-21,630.168002,Demanda,peninsular,2020
2020-05-22,634.3552639999999,Demanda,peninsular,2020
2020-05-23,582.895641,Demanda,peninsular,2020
2020-05-24,542.1706409999999,Demanda,peninsular,2020
2020-05-25,627.4661110000001,Demanda,peninsular,2020
2020-05-26,642.990536,Demanda,peninsular,2020
2020-05-27,644.707726,Demanda,peninsular,2020
2020-05-28,642.005868,Demanda,peninsular,2020
2020-05-29,641.5703100000001,Demanda,peninsular,2020
2020-05-30,583.3804329999999,Demanda,peninsular,2020
2020-05-31,541.662429,Demanda,peninsular,2020
2020-06-01,627.334741,Demanda,peninsular,2020
2020-06-02,653.3965,Demanda,peninsular,2020
2020-06-03,662.452407,Demanda,peninsular,2020
2020-06-04,651.301681,Demanda,peninsular,2020
2020-06-05,640.912088,Demanda,peninsular,2020
2020-06-06,582.674188,Demanda,peninsular,2020
2020-06-07,540.393818,Demanda,peninsular,2020
2020-06-08,625.763383,Demanda,peninsular,2020
2020-06-09,643.604721,Demanda,peninsular,2020
2020-06-10,653.728489,Demanda,peninsular,2020
2020-06-11,653.624408,Demanda,peninsular,2020
2020-06-12,645.918049,Demanda,peninsular,2020
2020-06-13,581.088713,Demanda,peninsular,2020
2020-06-14,543.304621,Demanda,peninsular,2020
2020-06-15,644.001077,Demanda,peninsular,2020
2020-06-16,656.823463,Demanda,peninsular,2020
2020-06-17,661.145578,Demanda,peninsular,2020
2020-06-18,662.011432,Demanda,peninsular,2020
2020-06-19,657.6761829999999,Demanda,peninsular,2020
2020-06-20,608.254976,Demanda,peninsular,2020
2020-06-21,572.807006,Demanda,peninsular,2020
2020-06-22,682.9632909999999,Demanda,peninsular,2020
2020-06-23,706.61383,Demanda,peninsular,2020
2020-06-24,668.203326,Demanda,peninsular,2020
2020-06-25,711.838827,Demanda,peninsular,2020
2020-06-26,702.221428,Demanda,peninsular,2020
